Player_Name,Gender,Country,Year,Sport,Event,Sport_Type,Gold,Silver,Bronze
Misaki Matsutomo,F,Japan,2014,Badminton,Women's doubles,Team,0,1,0
Ayaka Takahashi,F,Japan,2014,Badminton,Women's doubles,Team,0,1,0
Vivian Hoo,F,Malaysia,2014,Badminton,Women's doubles,Team,0,0,1
Woon Khe Wei,F,Malaysia,2014,Badminton,Women's doubles,Team,0,0,1
Tian Qing,F,China,2014,Badminton,Women's doubles,Team,0,0,1
Zhao Yunlei,F,China,2014,Badminton,Women's doubles,Team,0,0,1
Wang Yihan,F,China,2014,Badminton,Women's singles,Single,1,0,0
Li Xuerui,F,China,2014,Badminton,Women's singles,Single,0,1,0
Tai Tzu-ying,F,Chinese Taipei,2014,Badminton,Women's singles,Single,0,0,1
Bae Yeon-ju,F,South Korea,2014,Badminton,Women's singles,Single,0,0,1
Bao Yixin,F,China,2014,Badminton,Women's team,Team,1,0,0
Li Xuerui,F,China,2014,Badminton,Women's team,Team,1,0,0
Liu Xin,F,China,2014,Badminton,Women's team,Team,1,0,0
Ma Jin,F,China,2014,Badminton,Women's team,Team,1,0,0
Tian Qing,F,China,2014,Badminton,Women's team,Team,1,0,0
Wang Shixian,F,China,2014,Badminton,Women's team,Team,1,0,0
Wang Xiaoli,F,China,2014,Badminton,Women's team,Team,1,0,0
Wang Yihan,F,China,2014,Badminton,Women's team,Team,1,0,0
Yu Yang,F,China,2014,Badminton,Women's team,Team,1,0,0
Zhao Yunlei,F,China,2014,Badminton,Women's team,Team,1,0,0
Bae Yeon-ju,F,South Korea,2014,Badminton,Women's team,Team,0,1,0
Chang Ye-na,F,South Korea,2014,Badminton,Women's team,Team,0,1,0
Go Ah-ra,F,South Korea,2014,Badminton,Women's team,Team,0,1,0
Jung Kyung-eun,F,South Korea,2014,Badminton,Women's team,Team,0,1,0
Kim Ha-na,F,South Korea,2014,Badminton,Women's team,Team,0,1,0
Kim Hyo-min,F,South Korea,2014,Badminton,Women's team,Team,0,1,0
Kim So-yeong,F,South Korea,2014,Badminton,Women's team,Team,0,1,0
Ko Eun-byul,F,South Korea,2014,Badminton,Women's team,Team,0,1,0
Sung Ji-hyun,F,South Korea,2014,Badminton,Women's team,Team,0,1,0
Yoo Hae-won,F,South Korea,2014,Badminton,Women's team,Team,0,1,0
Yui Hashimoto,F,Japan,2014,Badminton,Women's team,Team,0,0,1
Reika Kakiiwa,F,Japan,2014,Badminton,Women's team,Team,0,0,1
Miyuki Maeda,F,Japan,2014,Badminton,Women's team,Team,0,0,1
Shizuka Matsuo,F,Japan,2014,Badminton,Women's team,Team,0,0,1
Misaki Matsutomo,F,Japan,2014,Badminton,Women's team,Team,0,0,1
Minatsu Mitani,F,Japan,2014,Badminton,Women's team,Team,0,0,1
Mami Naito,F,Japan,2014,Badminton,Women's team,Team,0,0,1
Ayaka Takahashi,F,Japan,2014,Badminton,Women's team,Team,0,0,1
Sayaka Takahashi,F,Japan,2014,Badminton,Women's team,Team,0,0,1
Akane Yamaguchi,F,Japan,2014,Badminton,Women's team,Team,0,0,1
Pradnya Gadre,F,India,2014,Badminton,Women's team,Team,0,0,1
Tanvi Lad,F,India,2014,Badminton,Women's team,Team,0,0,1
Saina Nehwal,F,India,2014,Badminton,Women's team,Team,0,0,1
Ashwini Ponnappa,F,India,2014,Badminton,Women's team,Team,0,0,1
N. Sikki Reddy,F,India,2014,Badminton,Women's team,Team,0,0,1
P. V. Sindhu,F,India,2014,Badminton,Women's team,Team,0,0,1
P. C. Thulasi,F,India,2014,Badminton,Women's team,Team,0,0,1
An Ji-man,M,South Korea,2014,Baseball,Men,Team,1,0,0
Kim Min-sung,M,South Korea,2014,Baseball,Men,Team,1,0,0
Kim Sang-su,M,South Korea,2014,Baseball,Men,Team,1,0,0
Lee Jae-hak,M,South Korea,2014,Baseball,Men,Team,1,0,0
Lim Chang-yong,M,South Korea,2014,Baseball,Men,Team,1,0,0
Hwang Jae-gyun,M,South Korea,2014,Baseball,Men,Team,1,0,0
Kang Jung-ho,M,South Korea,2014,Baseball,Men,Team,1,0,0
Oh Jae-won,M,South Korea,2014,Baseball,Men,Team,1,0,0
Lee Jae-won,M,South Korea,2014,Baseball,Men,Team,1,0,0
Yoo Won-sang,M,South Korea,2014,Baseball,Men,Team,1,0,0
Lee Tae-yang,M,South Korea,2014,Baseball,Men,Team,1,0,0
Cha Woo-chan,M,South Korea,2014,Baseball,Men,Team,1,0,0
Na Ji-wan,M,South Korea,2014,Baseball,Men,Team,1,0,0
Kim Kwang-hyun,M,South Korea,2014,Baseball,Men,Team,1,0,0
Son Ah-seop,M,South Korea,2014,Baseball,Men,Team,1,0,0
Hong Seong-moo,M,South Korea,2014,Baseball,Men,Team,1,0,0
Kang Min-ho,M,South Korea,2014,Baseball,Men,Team,1,0,0
Na Sung-bum,M,South Korea,2014,Baseball,Men,Team,1,0,0
Min Byung-hun,M,South Korea,2014,Baseball,Men,Team,1,0,0
Kim Hyun-soo,M,South Korea,2014,Baseball,Men,Team,1,0,0
Bong Jung-keun,M,South Korea,2014,Baseball,Men,Team,1,0,0
Park Byung-ho,M,South Korea,2014,Baseball,Men,Team,1,0,0
Yang Hyeon-jong,M,South Korea,2014,Baseball,Men,Team,1,0,0
Han Hyun-hee,M,South Korea,2014,Baseball,Men,Team,1,0,0
Yang Hsien-hsien,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Yu Meng-hsiung,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Lin Ken-wei,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Hsiao Po-ting,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Wang Po-jung,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Chen Pin-chieh,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Chiang Chih-hsien,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Lin Yi-hsiang,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Chen Kuan-yu,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Hu Chih-wei,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Cheng Kai-wen,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Lin Kun-sheng,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Kuo Yen-wen,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Wang Yao-lin,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Chu Li-jen,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Chen Chun-hsiu,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Pan Chih-fang,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Sung Chia-hao,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Lo Kuo-hua,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Jhang Jin-de,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Lo Chia-jen,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Chiang Shao-ching,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Kuo Chun-lin,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Lin Han,M,Chinese Taipei,2014,Baseball,Men,Team,0,1,0
Takuya Fujishima,M,Japan,2014,Baseball,Men,Team,0,0,1
Issei Endo,M,Japan,2014,Baseball,Men,Team,0,0,1
Shun Ishikawa,M,Japan,2014,Baseball,Men,Team,0,0,1
Masahiro Nishino,M,Japan,2014,Baseball,Men,Team,0,0,1
Ryota Ishioka,M,Japan,2014,Baseball,Men,Team,0,0,1
Yuichi Tabata,M,Japan,2014,Baseball,Men,Team,0,0,1
Ken Tanaka,M,Japan,2014,Baseball,Men,Team,0,0,1
Toshihiko Kuramoto,M,Japan,2014,Baseball,Men,Team,0,0,1
Yusuke Ueda,M,Japan,2014,Baseball,Men,Team,0,0,1
Masataka Iryo,M,Japan,2014,Baseball,Men,Team,0,0,1
Tetsu Yokota,M,Japan,2014,Baseball,Men,Team,0,0,1
Takayuki Kato,M,Japan,2014,Baseball,Men,Team,0,0,1
Tsukasa Komatsu,M,Japan,2014,Baseball,Men,Team,0,0,1
Koshiro Imamura,M,Japan,2014,Baseball,Men,Team,0,0,1
Reo Moriyasu,M,Japan,2014,Baseball,Men,Team,0,0,1
Katsutoshi Satake,M,Japan,2014,Baseball,Men,Team,0,0,1
Takuaki Iguchi,M,Japan,2014,Baseball,Men,Team,0,0,1
Ryota Sekiya,M,Japan,2014,Baseball,Men,Team,0,0,1
Takeshi Kunimoto,M,Japan,2014,Baseball,Men,Team,0,0,1
Akira Matsumoto,M,Japan,2014,Baseball,Men,Team,0,0,1
Toshiyuki Hayashi,M,Japan,2014,Baseball,Men,Team,0,0,1
Shigeki Nakano,M,Japan,2014,Baseball,Men,Team,0,0,1
Taihei Fukuda,M,Japan,2014,Baseball,Men,Team,0,0,1
Ryota Ito,M,Japan,2014,Baseball,Men,Team,0,0,1
Moon Tae-jong,M,South Korea,2014,Basketball,Men,Team,1,0,0
Park Chan-hee,M,South Korea,2014,Basketball,Men,Team,1,0,0
Yang Dong-geun,M,South Korea,2014,Basketball,Men,Team,1,0,0
Kim Tae-sul,M,South Korea,2014,Basketball,Men,Team,1,0,0
Lee Jong-hyun,M,South Korea,2014,Basketball,Men,Team,1,0,0
Kim Sun-hyung,M,South Korea,2014,Basketball,Men,Team,1,0,0
Cho Sung-min,M,South Korea,2014,Basketball,Men,Team,1,0,0
Yang Hee-jong,M,South Korea,2014,Basketball,Men,Team,1,0,0
Kim Joo-sung,M,South Korea,2014,Basketball,Men,Team,1,0,0
Heo Il-young,M,South Korea,2014,Basketball,Men,Team,1,0,0
Oh Se-keun,M,South Korea,2014,Basketball,Men,Team,1,0,0
Kim Jong-kyu,M,South Korea,2014,Basketball,Men,Team,1,0,0
Rouzbeh Arghavan,M,Iran,2014,Basketball,Men,Team,0,1,0
Sajjad Mashayekhi,M,Iran,2014,Basketball,Men,Team,0,1,0
Behnam Yakhchali,M,Iran,2014,Basketball,Men,Team,0,1,0
Mehdi Kamrani,M,Iran,2014,Basketball,Men,Team,0,1,0
Arman Zangeneh,M,Iran,2014,Basketball,Men,Team,0,1,0
Farid Aslani,M,Iran,2014,Basketball,Men,Team,0,1,0
Hamed Afagh,M,Iran,2014,Basketball,Men,Team,0,1,0
Oshin Sahakian,M,Iran,2014,Basketball,Men,Team,0,1,0
Asghar Kardoust,M,Iran,2014,Basketball,Men,Team,0,1,0
Mohammad Jamshidi,M,Iran,2014,Basketball,Men,Team,0,1,0
Samad Nikkhah Bahrami,M,Iran,2014,Basketball,Men,Team,0,1,0
Hamed Haddadi,M,Iran,2014,Basketball,Men,Team,0,1,0
Takumi Ishizaki,M,Japan,2014,Basketball,Men,Team,0,0,1
Ryumo Ono,M,Japan,2014,Basketball,Men,Team,0,0,1
Makoto Hiejima,M,Japan,2014,Basketball,Men,Team,0,0,1
Takatoshi Furukawa,M,Japan,2014,Basketball,Men,Team,0,0,1
Atsuya Ota,M,Japan,2014,Basketball,Men,Team,0,0,1
Naoto Tsuji,M,Japan,2014,Basketball,Men,Team,0,0,1
Kosuke Takeuchi,M,Japan,2014,Basketball,Men,Team,0,0,1
Daiki Tanaka,M,Japan,2014,Basketball,Men,Team,0,0,1
Tenketsu Harimoto,M,Japan,2014,Basketball,Men,Team,0,0,1
Yuki Togashi,M,Japan,2014,Basketball,Men,Team,0,0,1
Kosuke Kanamaru,M,Japan,2014,Basketball,Men,Team,0,0,1
Joji Takeuchi,M,Japan,2014,Basketball,Men,Team,0,0,1
Kim Dan-bi,F,South Korea,2014,Basketball,Women,Team,1,0,0
Lee Mi-sun,F,South Korea,2014,Basketball,Women,Team,1,0,0
Lee Kyung-eun,F,South Korea,2014,Basketball,Women,Team,1,0,0
Park Hye-jin,F,South Korea,2014,Basketball,Women,Team,1,0,0
Kwak Joo-yeong,F,South Korea,2014,Basketball,Women,Team,1,0,0
Yang Ji-hee,F,South Korea,2014,Basketball,Women,Team,1,0,0
Beon Yeon-ha,F,South Korea,2014,Basketball,Women,Team,1,0,0
Lim Yung-hui,F,South Korea,2014,Basketball,Women,Team,1,0,0
Ha Eun-joo,F,South Korea,2014,Basketball,Women,Team,1,0,0
Kim Jung-eun,F,South Korea,2014,Basketball,Women,Team,1,0,0
Kang Young-suk,F,South Korea,2014,Basketball,Women,Team,1,0,0
Sin Jung-ja,F,South Korea,2014,Basketball,Women,Team,1,0,0
Liu Dan,F,China,2014,Basketball,Women,Team,0,1,0
Jin Weina,F,China,2014,Basketball,Women,Team,0,1,0
Yu Dong,F,China,2014,Basketball,Women,Team,0,1,0
Shi Xiufeng,F,China,2014,Basketball,Women,Team,0,1,0
Sun Xiaoyu,F,China,2014,Basketball,Women,Team,0,1,0
Shen Binbin,F,China,2014,Basketball,Women,Team,0,1,0
Ma Xueya,F,China,2014,Basketball,Women,Team,0,1,0
Ding Yuan,F,China,2014,Basketball,Women,Team,0,1,0
Zhang Fan,F,China,2014,Basketball,Women,Team,0,1,0
Yang Banban,F,China,2014,Basketball,Women,Team,0,1,0
Yang Hengyu,F,China,2014,Basketball,Women,Team,0,1,0
Jin Jiabao,F,China,2014,Basketball,Women,Team,0,1,0
Evelyn Mawuli,F,Japan,2014,Basketball,Women,Team,0,0,1
Hiromi Suwa,F,Japan,2014,Basketball,Women,Team,0,0,1
Sanae Motokawa,F,Japan,2014,Basketball,Women,Team,0,0,1
Mucha Mori,F,Japan,2014,Basketball,Women,Team,0,0,1
Maya Kawahara,F,Japan,2014,Basketball,Women,Team,0,0,1
Yuri Ushida,F,Japan,2014,Basketball,Women,Team,0,0,1
Rui Machida,F,Japan,2014,Basketball,Women,Team,0,0,1
Naho Miyoshi,F,Japan,2014,Basketball,Women,Team,0,0,1
Rui Kato,F,Japan,2014,Basketball,Women,Team,0,0,1
Mikoto Onuma,F,Japan,2014,Basketball,Women,Team,0,0,1
Aya Watanabe,F,Japan,2014,Basketball,Women,Team,0,0,1
Sakura Akaho,F,Japan,2014,Basketball,Women,Team,0,0,1
Alexey Sidorenko,M,Kazakhstan,2014,Beach volleyball,Men,Team,1,0,0
Alexandr Dyachenko,M,Kazakhstan,2014,Beach volleyball,Men,Team,1,0,0
Chen Cheng,M,China,2014,Beach volleyball,Men,Team,0,1,0
Li Jian,M,China,2014,Beach volleyball,Men,Team,0,1,0
Bao Jian,M,China,2014,Beach volleyball,Men,Team,0,0,1
Ha Likejiang,M,China,2014,Beach volleyball,Men,Team,0,0,1
Ma Yuanyuan,F,China,2014,Beach volleyball,Women,Team,1,0,0
Xia Xinyi,F,China,2014,Beach volleyball,Women,Team,1,0,0
Tanarattha Udomchavee,F,Thailand,2014,Beach volleyball,Women,Team,0,1,0
Varapatsorn Radarong,F,Thailand,2014,Beach volleyball,Women,Team,0,1,0
Wang Fan,F,China,2014,Beach volleyball,Women,Team,0,0,1
Yue Yuan,F,China,2014,Beach volleyball,Women,Team,0,0,1
Park Jong-woo,M,South Korea,2014,Bowling,All-events,Single,1,0,0
Yannaphon Larpapharat,M,Thailand,2014,Bowling,All-events,Single,0,1,0
Kang Hee-won,M,South Korea,2014,Bowling,All-events,Single,0,0,1
Lee Na-young,F,South Korea,2014,Bowling,All-events,Single,1,0,0
Jane Sin,F,Malaysia,2014,Bowling,All-events,Single,0,1,0
Jazreel Tan,F,Singapore,2014,Bowling,All-events,Single,0,0,1
Toshihiko Takahashi,M,Japan,2014,Bowling,Doubles,Team,1,0,0
Yoshinao Masatoki,M,Japan,2014,Bowling,Doubles,Team,1,0,0
Tomoyuki Sasaki,M,Japan,2014,Bowling,Doubles,Team,0,1,0
Daisuke Yoshida,M,Japan,2014,Bowling,Doubles,Team,0,1,0
Billy Muhammad Islam,M,Indonesia,2014,Bowling,Doubles,Team,0,0,1
Hardy Rachmadian,M,Indonesia,2014,Bowling,Doubles,Team,0,0,1
Lee Na-young,F,South Korea,2014,Bowling,Doubles,Team,1,0,0
Son Yun-hee,F,South Korea,2014,Bowling,Doubles,Team,1,0,0
Jane Sin,F,Malaysia,2014,Bowling,Doubles,Team,0,1,0
Shalin Zulkifli,F,Malaysia,2014,Bowling,Doubles,Team,0,1,0
Lee Yeong-seung,F,South Korea,2014,Bowling,Doubles,Team,0,0,1
Jung Da-wun,F,South Korea,2014,Bowling,Doubles,Team,0,0,1
Park Jong-woo,M,South Korea,2014,Bowling,Masters,Single,1,0,0
Wu Siu Hong,M,Hong Kong,2014,Bowling,Masters,Single,0,1,0
Shaker Ali Al-Hassan,M,United Arab Emirates,2014,Bowling,Masters,Single,0,0,1
Lee Na-young,F,South Korea,2014,Bowling,Masters,Single,1,0,0
Wang Ya-ting,F,Chinese Taipei,2014,Bowling,Masters,Single,0,1,0
Son Yun-hee,F,South Korea,2014,Bowling,Masters,Single,0,0,1
Yannaphon Larpapharat,M,Thailand,2014,Bowling,Singles,Single,1,0,0
Du Jianchao,M,China,2014,Bowling,Singles,Single,0,1,0
Sithiphol Kunaksorn,M,Thailand,2014,Bowling,Singles,Single,0,0,1
Chou Chia-chen,F,Chinese Taipei,2014,Bowling,Singles,Single,1,0,0
Jazreel Tan,F,Singapore,2014,Bowling,Singles,Single,0,1,0
Lee Na-young,F,South Korea,2014,Bowling,Singles,Single,0,0,1
Park Jong-woo,M,South Korea,2014,Bowling,Team of 5,Team,1,0,0
Choi Bok-eum,M,South Korea,2014,Bowling,Team of 5,Team,1,0,0
Kim Kyung-min,M,South Korea,2014,Bowling,Team of 5,Team,1,0,0
Shin Seung-hyeon,M,South Korea,2014,Bowling,Team of 5,Team,1,0,0
Kang Hee-won,M,South Korea,2014,Bowling,Team of 5,Team,1,0,0
Hong Hae-sol,M,South Korea,2014,Bowling,Team of 5,Team,1,0,0
Syafiq Ridhwan,M,Malaysia,2014,Bowling,Team of 5,Team,0,1,0
Adrian Ang,M,Malaysia,2014,Bowling,Team of 5,Team,0,1,0
Timmy Tan,M,Malaysia,2014,Bowling,Team of 5,Team,0,1,0
Zulmazran Zulkifli,M,Malaysia,2014,Bowling,Team of 5,Team,0,1,0
Alex Liew,M,Malaysia,2014,Bowling,Team of 5,Team,0,1,0
Muhammad Rafiq Ismail,M,Malaysia,2014,Bowling,Team of 5,Team,0,1,0
Wicky Yeung,M,Hong Kong,2014,Bowling,Team of 5,Team,0,0,1
Kam Siu Lun,M,Hong Kong,2014,Bowling,Team of 5,Team,0,0,1
Eric Tseng,M,Hong Kong,2014,Bowling,Team of 5,Team,0,0,1
Wu Siu Hong,M,Hong Kong,2014,Bowling,Team of 5,Team,0,0,1
Michael Mak,M,Hong Kong,2014,Bowling,Team of 5,Team,0,0,1
Chan Yat Long,M,Hong Kong,2014,Bowling,Team of 5,Team,0,0,1
Cherie Tan,F,Singapore,2014,Bowling,Team of 5,Team,1,0,0
Daphne Tan,F,Singapore,2014,Bowling,Team of 5,Team,1,0,0
Shayna Ng,F,Singapore,2014,Bowling,Team of 5,Team,1,0,0
New Hui Fen,F,Singapore,2014,Bowling,Team of 5,Team,1,0,0
Jazreel Tan,F,Singapore,2014,Bowling,Team of 5,Team,1,0,0
Joey Yeo,F,Singapore,2014,Bowling,Team of 5,Team,1,0,0
Lee Na-young,F,South Korea,2014,Bowling,Team of 5,Team,0,1,0
Jung Da-wun,F,South Korea,2014,Bowling,Team of 5,Team,0,1,0
Kim Jin-sun,F,South Korea,2014,Bowling,Team of 5,Team,0,1,0
Son Yun-hee,F,South Korea,2014,Bowling,Team of 5,Team,0,1,0
Jeon Eun-hee,F,South Korea,2014,Bowling,Team of 5,Team,0,1,0
Lee Yeong-seung,F,South Korea,2014,Bowling,Team of 5,Team,0,1,0
Tannya Roumimper,F,Indonesia,2014,Bowling,Team of 5,Team,0,0,1
Novie Phang,F,Indonesia,2014,Bowling,Team of 5,Team,0,0,1
Alisha Nabila Larasati,F,Indonesia,2014,Bowling,Team of 5,Team,0,0,1
Sharon Limansantoso,F,Indonesia,2014,Bowling,Team of 5,Team,0,0,1
Putty Armein,F,Indonesia,2014,Bowling,Team of 5,Team,0,0,1
Cheya Chantika,F,Indonesia,2014,Bowling,Team of 5,Team,0,0,1
Tomoyuki Sasaki,M,Japan,2014,Bowling,Trios,Team,1,0,0
Shogo Wada,M,Japan,2014,Bowling,Trios,Team,1,0,0
Shusaku Asato,M,Japan,2014,Bowling,Trios,Team,1,0,0
Syafiq Ridhwan,M,Malaysia,2014,Bowling,Trios,Team,0,1,0
Timmy Tan,M,Malaysia,2014,Bowling,Trios,Team,0,1,0
Zulmazran Zulkifli,M,Malaysia,2014,Bowling,Trios,Team,0,1,0
Kim Kyung-min,M,South Korea,2014,Bowling,Trios,Team,0,0,1
Park Jong-woo,M,South Korea,2014,Bowling,Trios,Team,0,0,1
Choi Bok-eum,M,South Korea,2014,Bowling,Trios,Team,0,0,1
Lee Na-young,F,South Korea,2014,Bowling,Trios,Team,1,0,0
Jung Da-wun,F,South Korea,2014,Bowling,Trios,Team,1,0,0
Son Yun-hee,F,South Korea,2014,Bowling,Trios,Team,1,0,0
Cherie Tan,F,Singapore,2014,Bowling,Trios,Team,0,1,0
New Hui Fen,F,Singapore,2014,Bowling,Trios,Team,0,1,0
Jazreel Tan,F,Singapore,2014,Bowling,Trios,Team,0,1,0
Lee Yeong-seung,F,South Korea,2014,Bowling,Trios,Team,0,0,1
Jeon Eun-hee,F,South Korea,2014,Bowling,Trios,Team,0,0,1
Kim Jin-sun,F,South Korea,2014,Bowling,Trios,Team,0,0,1
Ham Sang-myeong,M,South Korea,2014,Boxing,Bantamweight(56 kg) ,Single,1,0,0
Zhang Jiawei,M,China,2014,Boxing,Bantamweight(56 kg) ,Single,0,1,0
Kairat Yeraliyev,M,Kazakhstan,2014,Boxing,Bantamweight(56 kg) ,Single,0,0,1
Mario Fernandez,M,Philippines,2014,Boxing,Bantamweight(56 kg) ,Single,0,0,1
Mary Kom,F,India,2014,Boxing,Flyweight(51 kg) ,Single,1,0,0
Zhaina Shekerbekova,F,Kazakhstan,2014,Boxing,Flyweight(51 kg) ,Single,0,1,0
Lê Thị Bằng,F,Vietnam,2014,Boxing,Flyweight(51 kg) ,Single,0,0,1
Myagmardulamyn Nandintsetseg,F,Mongolia,2014,Boxing,Flyweight(51 kg) ,Single,0,0,1
Ilyas Suleimenov,M,Kazakhstan,2014,Boxing,Flyweight(52 kg) ,Single,1,0,0
Shakhobidin Zoirov,M,Uzbekistan,2014,Boxing,Flyweight(52 kg) ,Single,0,1,0
Muhammad Waseem,M,Pakistan,2014,Boxing,Flyweight(52 kg) ,Single,0,0,1
Shota Hayashida,M,Japan,2014,Boxing,Flyweight(52 kg) ,Single,0,0,1
Anton Pinchuk,M,Kazakhstan,2014,Boxing,Heavyweight(91 kg) ,Single,1,0,0
Ali Mazaheri,M,Iran,2014,Boxing,Heavyweight(91 kg) ,Single,0,1,0
Ihab Al-Matbouli,M,Jordan,2014,Boxing,Heavyweight(91 kg) ,Single,0,0,1
Park Nam-hyeong,M,South Korea,2014,Boxing,Heavyweight(91 kg) ,Single,0,0,1
Shin Jong-hun,M,South Korea,2014,Boxing,Light flyweight(49 kg) ,Single,1,0,0
Birzhan Zhakypov,M,Kazakhstan,2014,Boxing,Light flyweight(49 kg) ,Single,0,1,0
Turat Osmonov,M,Kyrgyzstan,2014,Boxing,Light flyweight(49 kg) ,Single,0,0,1
Mark Anthony Barriga,M,Philippines,2014,Boxing,Light flyweight(49 kg) ,Single,0,0,1
Adilbek Niyazymbetov,M,Kazakhstan,2014,Boxing,Light heavyweight(81 kg) ,Single,1,0,0
Kim Hyeong-kyu,M,South Korea,2014,Boxing,Light heavyweight(81 kg) ,Single,0,1,0
Oybek Mamazulunov,M,Uzbekistan,2014,Boxing,Light heavyweight(81 kg) ,Single,0,0,1
Ehsan Rouzbahani,M,Iran,2014,Boxing,Light heavyweight(81 kg) ,Single,0,0,1
Wuttichai Masuk,M,Thailand,2014,Boxing,Light welterweight(64 kg) ,Single,1,0,0
Lim Hyun-chul,M,South Korea,2014,Boxing,Light welterweight(64 kg) ,Single,0,1,0
Aziz Bebitow,M,Turkmenistan,2014,Boxing,Light welterweight(64 kg) ,Single,0,0,1
Masatsugu Kawachi,M,Japan,2014,Boxing,Light welterweight(64 kg) ,Single,0,0,1
Dorjnyambuugiin Otgondalai,M,Mongolia,2014,Boxing,Lightweight(60 kg) ,Single,1,0,0
Charly Suarez,M,Philippines,2014,Boxing,Lightweight(60 kg) ,Single,0,1,0
Satoshi Shimizu,M,Japan,2014,Boxing,Lightweight(60 kg) ,Single,0,0,1
Obada Al-Kasbeh,M,Jordan,2014,Boxing,Lightweight(60 kg) ,Single,0,0,1
Yin Junhua,F,China,2014,Boxing,Lightweight(60 kg) ,Single,1,0,0
Park Jin-a,F,South Korea,2014,Boxing,Lightweight(60 kg) ,Single,0,1,0
Laishram Sarita Devi,F,India,2014,Boxing,Lightweight(60 kg) ,Single,0,0,1
Lừu Thị Duyên,F,Vietnam,2014,Boxing,Lightweight(60 kg) ,Single,0,0,1
Zhanibek Alimkhanuly,M,Kazakhstan,2014,Boxing,Middleweight(75 kg) ,Single,1,0,0
Odai Al-Hindawi,M,Jordan,2014,Boxing,Middleweight(75 kg) ,Single,0,1,0
Vikas Krishan Yadav,M,India,2014,Boxing,Middleweight(75 kg) ,Single,0,0,1
Wilfredo Lopez,M,Philippines,2014,Boxing,Middleweight(75 kg) ,Single,0,0,1
Jang Un-hui,F,North Korea,2014,Boxing,Middleweight(75 kg) ,Single,1,0,0
Li Qian,F,China,2014,Boxing,Middleweight(75 kg) ,Single,0,1,0
Marina Volnova,F,Kazakhstan,2014,Boxing,Middleweight(75 kg) ,Single,0,0,1
Pooja Rani,F,India,2014,Boxing,Middleweight(75 kg) ,Single,0,0,1
Ivan Dychko,M,Kazakhstan,2014,Boxing,Super heavyweight(+91 kg) ,Single,1,0,0
Jasem Delavari,M,Iran,2014,Boxing,Super heavyweight(+91 kg) ,Single,0,1,0
Satish Kumar,M,India,2014,Boxing,Super heavyweight(+91 kg) ,Single,0,0,1
Mirzohid Abdullaev,M,Uzbekistan,2014,Boxing,Super heavyweight(+91 kg) ,Single,0,0,1
Daniyar Yeleussinov,M,Kazakhstan,2014,Boxing,Welterweight(69 kg) ,Single,1,0,0
Israil Madrimov,M,Uzbekistan,2014,Boxing,Welterweight(69 kg) ,Single,0,1,0
Serdar Hudaýberdiýew,M,Turkmenistan,2014,Boxing,Welterweight(69 kg) ,Single,0,0,1
Apichet Saensit,M,Thailand,2014,Boxing,Welterweight(69 kg) ,Single,0,0,1
Takuya Haneda,Unknown,Japan,2014,Canoeing,C-1,Single,1,0,0
Chang Yun-chuan,Unknown,Chinese Taipei,2014,Canoeing,C-1,Single,0,1,0
Wang Xiaodong,Unknown,China,2014,Canoeing,C-1,Single,0,0,1
Cen Nanqin,Unknown,China,2014,Canoeing,C-1,Single,1,0,0
Chen Wei-han,Unknown,Chinese Taipei,2014,Canoeing,C-1,Single,0,1,0
Sonia Gomari,Unknown,Iran,2014,Canoeing,C-1,Single,0,0,1
Vadim Menkov,Unknown,Uzbekistan,2014,Canoeing,C-1 1000 m,Single,1,0,0
Sergey Yemelyanov,Unknown,Kazakhstan,2014,Canoeing,C-1 1000 m,Single,0,1,0
Wang Longkui,Unknown,China,2014,Canoeing,C-1 1000 m,Single,0,0,1
Li Qiang,Unknown,China,2014,Canoeing,C-1 200 m,Single,1,0,0
Naoya Sakamoto,Unknown,Japan,2014,Canoeing,C-1 200 m,Single,0,1,0
Adel Mojallali,Unknown,Iran,2014,Canoeing,C-1 200 m,Single,0,0,1
